date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:56:40	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:56:39%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/icons/mail.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/icons/mail.6c.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:56:42	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:56:41%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/icons/plus-shield.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/icons/plus-shield.6d.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:56:43	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:56:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/icons/video.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/icons/video.6e.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:56:46	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2031%20Aug%202018%2008:04:04%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:01	7464/7464	---M--	200	added ('OK')	font/ttf	date:Fri,%2031%20Aug%202018%2008:04:04%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:02	7540/7540	---M--	200	added ('OK')	font/woff	date:Fri,%2031%20Aug%202018%2008:04:04%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:03	24504/24504	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2031%20Aug%202018%2008:04:04%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/less/js_composer/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:17	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:57:16%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.7357a1.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:19	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:57:18%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.eot?	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.74d41d.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:20	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:57:19%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.7557a1.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:28	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:57:26%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.7657a1.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:29	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:57:28%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/fonts/vc_grid/vc_grid_v1.7757a1.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:31	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:57:29%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/spinner.gif	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/images/spinner.78.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:32	668/668	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Jun%202022%2014:57:31%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/vc/remove.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/vc/remove.79.delayed	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/js_composer.css)
21:57:47	13476/13476	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Jun%202021%2009:56:24%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.eot	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
21:58:01	13476/13476	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Jun%202021%2009:56:24%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.eot?	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400d41d.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
21:58:07	8356/8356	---M--	200	added ('OK')	font/woff	date:Tue,%2008%20Jun%202021%2009:56:24%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.woff	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.woff	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
21:58:37	13288/13288	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Jun%202021%2009:56:24%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.ttf	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.ttf	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
21:58:39	11224/11224	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Jun%202021%2009:56:24%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-brands-400.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
21:59:02	12460/12460	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Aug%202019%2007:54:12%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.eot	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
21:59:26	12460/12460	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2025%20Aug%202019%2007:54:12%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.eot?	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400d41d.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
21:59:44	7492/7492	---M--	200	added ('OK')	font/woff	date:Sun,%2025%20Aug%202019%2007:54:12%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.woff	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.woff	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:00:02	12268/12268	---M--	200	added ('OK')	font/ttf	date:Sun,%2025%20Aug%202019%2007:54:12%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.ttf	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.ttf	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:00:15	10320/10320	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2025%20Aug%202019%2007:54:12%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-regular-400.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:00:27	28964/28964	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Nov%202020%2011:52:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.eot	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:00:32	28964/28964	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Nov%202020%2011:52:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.eot?	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900d41d.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:00:34	16808/16808	---M--	200	added ('OK')	font/woff	date:Mon,%2016%20Nov%202020%2011:52:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.woff	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.woff	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:00:55	28780/28780	---M--	200	added ('OK')	font/ttf	date:Mon,%2016%20Nov%202020%2011:52:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.ttf	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.ttf	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:00:55	34966/34966	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Nov%202020%2011:52:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/fontawesome_optimized/fa-solid-900.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:01:03	4976/4976	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/owl.video.play.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/owl.video.play.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:01:04	1362/1362	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_sprite.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_sprite.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:01:04	6567/6567	---M--	200	added ('OK')	image/gif	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_loading.gif	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_loading.gif	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:01:07	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/blank.gif	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/blank.gif	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:01:07	6553/6553	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_sprite@2x.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_sprite@2x.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:01:08	13984/13984	---M--	200	added ('OK')	image/gif	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_loading@2x.gif	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/images/fancybox_loading@2x.gif	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:01:37	54172/54172	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Icons.eot	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Icons.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:05	54172/54172	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Icons.eot?	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Iconsd41d.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:05	54044/54044	---M--	200	added ('OK')	font/woff	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Icons.woff	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Icons.woff	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:09	94640/94640	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Jun%202021%2009:56:24%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.eot	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:09	203310/203310	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Icons.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/Simple-Line-Icons/Simple-Line-Icons.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:13	61824/61824	---M--	200	added ('OK')	font/woff	date:Fri,%2018%20Mar%202022%2003:35:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.woff	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.woff	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:13	94640/94640	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Jun%202021%2009:56:24%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.eot?	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/portod41d.eot	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:34	93804/93804	---M--	200	added ('OK')	font/ttf	date:Fri,%2018%20Mar%202022%2003:38:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.ttf	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.ttf	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:42	171136/171136	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2018%20Mar%202022%2003:36:50%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/fonts/porto-font/porto.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/plugins_optimized.css)
22:02:43	405/405	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2009%20Aug%202019%2005:26:22%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/select-bg.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/select-bg.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:02:45	23902/23902	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Dec%202018%2017:41:38%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/flags.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/flags.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:02:47	558/558	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Sep%202018%2009:38:08%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/curved-border.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/curved-border.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:03:30	19751/19751	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/patterns/worn_dots.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/patterns/worn_dots.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:03:51	196/196	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/patterns/az_subtle.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/patterns/az_subtle.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:03:52	183/183	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Sep%202020%2021:28:54%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/custom-checkbox.svg	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/custom-checkbox.svg	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:04:26	1156/1156	---M--	200	added ('OK')	image/gif	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/ajax-loader@2x.gif	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/ajax-loader@2x.gif	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:04:35	933/933	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202017%2004:26:40%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/video-overlay.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/video-overlay.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:04:36	303/303	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Dec%202018%2019:37:32%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/pencil-blue-line.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/pencil-blue-line.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/css/theme.css)
22:04:38	4931/4931	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Nov%202018%2018:10:42%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/arrows.png	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-content/themes/porto/images/arrows.png	(from https://www.portotheme.com/wordpress/porto/business-consulting3/wp-content/uploads/sites/204/porto_styles/dynamic_style.css)
22:04:39	18515/18515	---MC-	200	added ('OK')	application/json	date:Sat,%2004%20Jun%202022%2015:04:37%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-json/wp/v2/pages/11	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-json/wp/v2/pages/11.json	(from https://www.portotheme.com/wordpress/porto/business-consulting3/about-us/)
22:04:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jun%202022%2015:04:39%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/?p=11	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/index5757.html	(from https://www.portotheme.com/wordpress/porto/business-consulting3/about-us/)
22:04:40	2443/2443	---MC-	200	added ('OK')	application/json	date:Sat,%2004%20Jun%202022%2015:04:39%20GMT	https://www.portotheme.com/wordpress/porto/business-consulting3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fbusiness-consulting3%2Fabout-us%2F	E:/BE2/prjBE2/www.portotheme.com/wordpress/porto/business-consulting3/wp-json/oembed/1.0/embed2dbd.json	(from https://www.portotheme.com/wordpress/porto/business-consulting3/about-us/)
